 11 3402.036510 1.645E-30 6.059E-01.08430.352 4527.94940.69-.005780          1 0 1          0 0 1  7  1  6        7  2  5      432230837294713152    15.0   15.0
 11 3402.060209 5.801E-29 7.900E-02.08420.371 3601.85890.690.002180          0 4 0          0 2 0  7  2  5        6  1  6      434233837294713152    45.0   39.0
 11 3402.083777 1.854E-22 2.558E-02.09640.489  224.83840.750.003053          0 2 0          0 0 0  5  2  3        4  1  4      587777835910162545    33.0   27.0
 11 3402.142390 6.166E-31 1.161E+00.06370.315 4889.40410.630.000000          2 0 0          1 0 0  8  4  4        8  5  3      4333308387659336 0    17.0   17.0
 11 3402.158288 4.599E-24 1.353E-02.08420.397  888.59870.77-.008264          0 0 1          0 0 0  6  1  5        6  5  2      587777835910162545    39.0   39.0
 11 3402.320494 5.758E-29 1.975E-05.06020.250 1806.67150.660.004390          0 1 0          0 0 0 14  8  6       13  1 13      472230837260713049    29.0   27.0
 11 3402.332743 1.251E-29 3.303E+00.01610.208 4847.62210.03-.016270          0 1 1          0 1 0 16  1 15       16  3 14      434233837294713152    99.0   99.0
 11 3402.379053 2.724E-30 6.729E-01.06720.391 4381.90400.62-.002530          2 0 0          1 0 0  5  4  2        5  5  1      532230837294713152    11.0   11.0
 11 3402.520140 7.021E-30 3.797E+01.08530.298 5355.26280.72-.004330          0 0 2          0 0 1  9  4  5       10  4  6      432230837294713152    57.0   63.0
 11 3402.569741 1.064E-30 1.890E+00.06660.333 4851.53780.60-.008630          1 0 1          0 0 1  7  5  2        8  4  5      432230837294713152    15.0   17.0
 11 3402.589311 8.190E-30 6.744E-01.06830.391 4381.90400.63-.002470          2 0 0          1 0 0  5  4  1        5  5  0      534233837294713152    33.0   33.0
 11 3402.640427 5.355E-29 3.467E+00.09370.391 4065.13180.73-.007120          2 0 0          1 0 0  4  1  3        5  2  4      534223837294713152     9.0   11.0
 11 3402.665786 4.207E-30 3.326E+00.01590.208 4847.18900.03-.013820          0 1 1          0 1 0 16  2 15       16  2 14      432230837294713152    33.0   33.0
 11 3402.681311 2.687E-30 5.343E-07.06460.315 1810.58790.600.000000          1 0 0          0 0 0  8  7  2        9  7  2     q5422308079917122 0    51.0   57.0
 11 3402.685517 1.782E-30 3.542E+01.01420.221 5484.0002-.08-.014490          0 2 1          0 2 0 14  1 14       15  1 15      432230837294713152    29.0   31.0
 11 3402.695138 4.750E-24 1.112E-02.10160.480  488.13420.86-.011001          0 0 1          0 0 0  3  0  3        4  4  0      587777835910162545     7.0    9.0
 11 3402.755227 9.813E-28 2.812E+00.01200.183 3940.5873-.06-.016730          0 0 1          0 0 0 18  1 17       18  3 16      434223837260713049   111.0  111.0
 11 3402.797328 3.272E-28 2.813E+00.01190.183 3940.5449-.06-.016740          0 0 1          0 0 0 18  2 17       18  2 16      434223837260713049    37.0   37.0
 11 3402.940128 2.468E-29 7.274E-02.03050.235 3655.48280.31-.000500          0 3 0          0 1 0 13  3 11       14  0 14      434233837294713152    27.0   29.0
 11 3403.068269 5.029E-28 4.001E-01.01980.265 3386.05230.05-.001330          0 3 0          0 1 0 13  2 12       12  1 11      434223837294713152    27.0   25.0
 11 3403.095800 4.434E-31 9.076E-03.05580.288 4038.35150.570.000000          1 1 0          0 1 0 12  4  8       11  7  5      4333308387659336 0    25.0   23.0
 11 3403.134026 3.123E-30 2.208E-03.04460.221 3629.09610.48-.019160          1 0 0          0 0 0 16  4 13       15  7  8      432230837360713049    99.0   93.0
 11 3403.150787 7.625E-28 2.179E-01.04550.333 3306.29520.46-.005930          1 1 0          0 1 0  8  6  3        8  7  2      434223837294713152    51.0   51.0
 11 3403.166108 2.545E-28 2.182E-01.04560.333 3306.29550.46-.005860          1 1 0          0 1 0  8  6  2        8  7  1      434233837294713152    17.0   17.0
 11 3403.230849 9.777E-29 6.164E+00.10280.456 3833.57670.75-.010410          2 0 0          0 0 1  1  1  1        2  1  2      534233837294713152     3.0    5.0
 11 3403.274481 7.477E-30 9.860E-01.04560.250 4437.39980.43-.015440          1 1 0          0 1 0 13  5  9       13  6  8      432230837294713152    27.0   27.0
 11 3403.309654 2.749E-29 1.393E+01.06830.352 4563.98960.59-.006810          1 0 1          1 0 0  6  4  3        7  4  4      434233837294713152    13.0   15.0
 11 3403.398450 1.156E-30 1.166E+00.07870.315 4783.64070.68-.008620          0 2 1          0 2 0  9  3  6        9  5  5      432230837294713152    19.0   19.0
 11 3403.400981 3.560E-25 4.366E-01.09640.444 2053.96870.74-.007100          1 1 0          0 1 0  4  1  4        5  2  3      564723835994163152    27.0   33.0
 11 3403.429499 9.460E-26 3.431E+00.04570.298 2904.42840.39-.014660          1 1 0          0 1 0  9  1  8       10  2  9      464223835994713152    57.0   63.0
 11 3403.429842 9.131E-30 6.604E-03.04110.265 3592.42390.42-.014500          1 1 0          0 1 0 13  0 13       12  3 10      432230837294713152    81.0   75.0
 11 3403.490168 2.631E-27 1.183E-03.02970.235 2073.51570.29-.000070          0 2 0          0 0 0 13  2 11       14  1 14      434223837260713049    81.0   87.0
 11 3403.576826 2.798E-28 5.785E-01.03660.208 3623.76500.36-.006100          1 0 0          0 0 0 16  3 13       16  4 12      434223837360713049    33.0   33.0
 11 3403.582870 4.582E-22 1.586E+00.09160.471  661.54890.72-.007176          1 0 0          0 0 0  5  2  4        6  3  3      587777835910162545    11.0   13.0
 11 3403.675392 1.195E-27 2.710E-01.03580.250 3127.80280.34-.008710          1 0 0          0 0 0 13  7  7       13  8  6      434223837360713049    27.0   27.0
 11 3403.713348 1.641E-22 1.058E-01.08990.426  315.77950.72-.001176          0 2 0          0 0 0  5  3  3        4  2  2      587777835910162545    11.0    9.0
 11 3403.808009 3.148E-30 4.772E-08.06860.333 1255.16680.620.000000          0 0 1          0 0 0  7  4  4        8  5  4     q5322308079917122 0    45.0   51.0
 11 3403.858279 1.744E-29 1.388E-08.07810.371  648.97870.670.000000          0 2 0          0 0 0  7  3  4        6  3  4     q5322308079917122 0    45.0   39.0
 11 3403.907247 4.223E-30 1.069E+00.09040.391 4345.55910.73-.005060          0 0 2          0 0 1  4  2  2        5  4  1      432230837294713152     9.0   11.0
 11 3403.957424 1.134E-28 1.313E-03.06140.250 2756.41530.64-.023180          1 0 0          0 0 0 14  3 12       13  6  7      434233837360713049    87.0   81.0
 11 3403.996518 2.346E-28 1.718E+00.05430.250 4052.81090.560.012770          0 3 0          0 1 0 12  6  7       13  3 10      434233837294713152    75.0   81.0
 11 3404.011721 2.581E-26 4.734E-03.04760.333 1590.69070.53-.002410          0 2 0          0 0 0  9  6  4        8  7  1      564223837260713049    19.0   17.0
 11 3404.091196 1.534E-29 3.832E+00.02830.195 4610.02210.25-.015190          1 0 0          0 0 0 16  9  7       17  8 10      434233837360713049    33.0   35.0
 11 3404.148237 3.354E-23 1.543E-01.04180.275 1079.07960.37-.000070          0 2 0          0 0 0 10  2  9        9  1  8      587771835910162554    63.0   57.0
 11 3404.151478 1.137E-27 8.885E-01.03430.265 3592.42390.30-.016030          1 1 0          0 1 0 12  2 11       12  3 10      434223837294713152    75.0   75.0
 11 3404.158098 3.951E-27 2.989E-01.03680.250 3127.86190.35-.007240          1 0 0          0 0 0 13  7  6       13  8  5      434223837360713049    81.0   81.0
 11 3404.207900 7.794E-29 2.285E-01.02350.250 3654.21500.15-.001210          0 3 0          0 1 0 13  3 11       13  2 12      434233837294713152    27.0   27.0
 11 3404.243426 2.120E-29 1.723E+00.10190.456 3885.73770.76-.005740          1 0 1          0 0 1  1  1  0        2  2  1      434223837294713152     3.0    5.0
 11 3404.259430 8.065E-30 6.518E+00.08430.333 4689.32860.71-.005580          2 0 0          1 0 0  7  4  4        8  3  5      432230837294713152    15.0   17.0
 11 3404.323068 4.120E-29 5.757E-07.06860.333  982.91170.620.000000          0 0 1          0 0 0  6  3  4        8  2  6     q5322308079917122 0    13.0   17.0
 11 3404.360840 9.680E-26 8.277E-01.05650.265 2437.50190.55-.021790          0 0 1          0 0 0 12  4  9       12  6  6      564223835960713049    25.0   25.0
 11 3404.392557 4.725E-29 1.695E-02.05280.333 3101.14220.61-.008310          0 3 0          0 1 0  7  7  1        8  6  2      434233837294713152    15.0   17.0
 11 3404.411006 1.417E-28 1.694E-02.05270.333 3101.12380.61-.008290          0 3 0          0 1 0  7  7  0        8  6  3      434233837294713152    45.0   51.0
 11 3404.461790 1.342E-29 5.668E-01.08430.391 4244.30470.68-.008870          1 0 1          0 0 1  5  2  4        5  3  3      434233837294713152    33.0   33.0
 11 3404.463476 2.529E-29 2.766E+00.02700.208 4427.22680.25-.016180          1 0 0          0 0 0 15 10  6       16  9  7      334233837360713049    31.0   33.0
 11 3404.571866 7.448E-29 2.715E+00.02690.208 4427.12110.25-.016120          1 0 0          0 0 0 15 10  5       16  9  8      432230837260713049    93.0   99.0
 11 3404.631793 1.664E-28 1.361E+00.07180.281 3832.25180.64-.005140          0 1 1          0 1 0 11  4  7       11  6  6      434233837294713152    23.0   23.0
 11 3404.805250 2.985E-28 6.840E-01.03430.265 3587.66670.29-.011030          1 1 0          0 1 0 12  1 11       12  2 10      434223837294713152    25.0   25.0
 11 3404.833308 2.915E-29 5.125E+01.08370.281 5144.40900.70-.003850          0 2 1          0 2 0 10  4  6       11  4  7      434233837294713152    63.0   69.0
 11 3404.849073 3.118E-30 1.707E-01.07080.434 4030.30610.64-.002870          0 2 1          0 0 1  4  4  1        3  3  0      432230837294713152     9.0    7.0
 11 3405.026465 2.000E-29 1.088E+00.09610.412 3977.26160.73-.007110          1 0 1          0 0 1  3  0  3        4  1  4      434243837294713152     7.0    9.0
 11 3405.029934 2.836E-24 2.628E-02.08070.384  927.74390.81-.009872          0 0 1          0 0 0  7  0  7        7  4  4      587777835910162545    15.0   15.0
 11 3405.103457 9.370E-30 1.708E-01.06930.434 4030.06980.62-.002720          0 2 1          0 0 1  4  4  0        3  3  1      432230837294713152    27.0   21.0
 11 3405.156821 5.089E-28 1.478E-06.06860.333  885.60020.620.000000          0 0 1          0 0 0  6  1  5        8  2  7     q5422308079917122 0    39.0   51.0
 11 3405.173936 3.636E-29 2.770E-08.08330.391  610.34120.690.000000          0 2 0          0 0 0  6  4  3        5  4  1     q5322308079917122 0    39.0   33.0
 11 3405.180339 7.859E-30 5.215E+01.01450.221 5483.9960-.07-.015950          0 2 1          0 2 0 14  0 14       15  0 15      432230837294713152    87.0   93.0
 11 3405.254139 4.505E-30 6.073E+01.05220.281 5563.39970.46-.006550          0 0 2          0 0 1 10  4  7       11  4  8      432230837294713152    63.0   69.0
 11 3405.338126 1.244E-29 1.247E+00.09280.391 4195.97100.73-.013570          2 0 0          0 0 1  5  2  4        5  2  3      534233837294713152    11.0   11.0
 11 3405.549013 1.704E-29 3.579E+00.01370.172 4608.55620.01-.016300          0 0 1          0 0 0 19  2 17       19  4 16      434233837260713049    39.0   39.0
 11 3405.641523 4.520E-26 2.766E-03.04800.333 1590.69010.54-.002290          0 2 0          0 0 0  9  6  3        8  7  2      454223305960713049    57.0   51.0
 11 3405.828204 2.969E-30 6.179E-07.06000.298 1616.45310.570.000000          0 0 1          0 0 0  9  3  6       10  4  6     q5422308079917122 0    19.0   21.0
 11 3405.883717 5.122E-29 3.581E+00.01300.172 4608.2236-.02-.015710          0 0 1          0 0 0 19  3 17       19  3 16      434233837260713049   117.0  117.0
 11 3405.895863 4.577E-30 3.775E-01.05230.315 4268.24090.46-.012240          1 2 0          0 2 0  9  1  9        9  2  8      432230837294713152    19.0   19.0
 11 3405.912571 4.439E-30 2.862E-08.06460.315 1079.07960.600.000000          1 0 0          0 0 0  7  3  4        9  1  8     q5322308079917122 0    45.0   57.0
 11 3405.930482 6.255E-29 1.310E+00.09350.371 3873.79370.74-.009280          0 2 1          0 2 0  5  1  4        6  3  3      434233837294713152    11.0   13.0
 11 3405.938427 1.205E-29 2.752E-08.08330.391  610.11440.690.000000          0 2 0          0 0 0  6  4  2        5  4  2     q5322308079917122 0    13.0   11.0
 11 3406.124273 1.505E-27 3.858E-05.07150.333 1411.61150.67-.010100          0 0 1          0 0 0  9  2  8        8  6  3      534223837260713049    57.0   51.0
 11 3406.281782 2.274E-27 2.725E-05.07520.333 1255.16680.68-.009730          0 0 1          0 0 0  9  1  9        8  5  4      534223837260713049    57.0   51.0
 11 3406.396931 1.048E-28 3.789E+01.06700.333 4523.58900.56-.011810          1 0 1          1 0 0  7  1  6        8  1  7      434233837294713152    15.0   17.0
 11 3406.447189 1.824E-30 8.102E+00.05390.333 5039.64210.50-.021390          0 0 2          1 0 0  7  5  3        8  6  2      432230837294713152    15.0   17.0
 11 3406.457992 7.612E-30 1.577E-01.09860.434 3935.34470.74-.007250          1 0 1          1 0 0  2  1  1        3  3  0      532230837294713152    15.0   21.0
 11 3406.495422 3.867E-28 1.450E-01.04500.352 3109.91160.49-.003320          1 1 0          0 1 0  7  6  2        7  7  1      434223837294713152    15.0   15.0
 11 3406.497818 1.160E-27 1.449E-01.04510.352 3109.91160.49-.003300          1 1 0          0 1 0  7  6  1        7  7  0      434223837294713152    45.0   45.0
 11 3406.527779 6.382E-28 1.412E+01.03280.298 3997.50860.35-.015330          0 1 1          0 1 0  9  8  1       10  8  2      434223837294713152    19.0   21.0
 11 3406.528056 1.915E-27 1.413E+01.03280.298 3997.50830.35-.015350          0 1 1          0 1 0  9  8  2       10  8  3      434223837294713152    57.0   63.0
 11 3406.620982 2.000E-30 5.488E-08.06000.298 1446.12830.570.000000          0 0 1          0 0 0 10  0 10       10  3  8     q5322308079917122 0    63.0   63.0
 11 3406.623430 2.155E-28 1.863E+00.09020.412 3598.72690.71-.006970          1 2 0          0 2 0  3  2  2        4  3  1      434223837294713152     7.0    9.0
 11 3406.674849 8.118E-23 2.700E+00.07930.406 1216.23130.64-.010526          1 0 0          0 0 0  8  2  6        9  3  7      587777835910162545    17.0   19.0
 11 3406.755268 1.613E-27 3.125E-03.04260.281 2321.90570.49-.008140          0 2 0          0 0 0 10  8  3       11  7  4      434223837260713049    63.0   69.0
 11 3406.783274 5.513E-30 8.164E+00.05460.333 5039.62740.51-.020150          0 0 2          1 0 0  7  5  2        8  6  3      532230837294713152    45.0   51.0
 11 3406.848054 5.462E-28 3.173E-03.04240.281 2321.81310.49-.008050          0 2 0          0 0 0 10  8  2       11  7  5      434223837260713049    21.0   23.0
 11 3406.957628 2.912E-28 3.551E+01.06300.333 4525.96410.53-.008330          1 0 1          1 0 0  7  2  6        8  2  7      434223837294713152    45.0   51.0
 11 3406.971687 2.499E-26 2.708E+00.04410.298 2903.14600.37-.010490          1 1 0          0 1 0  9  2  8       10  1  9      464223837294713152    19.0   21.0
 11 3407.052102 5.793E-28 1.050E+00.03530.208 3822.24600.33-.018810          1 0 0          0 0 0 16  5 12       16  6 11      434223837360713049    99.0   99.0
 11 3407.294829 2.519E-27 1.378E-05.08200.371 1045.05800.71-.006360          0 0 1          0 0 0  7  2  6        6  6  1      534223837260713049    45.0   39.0
 11 3407.478816 7.635E-26 2.608E-02.03060.265 1774.61630.24-.004170          0 2 0          0 0 0 12  2 10       12  1 11      564223837260713049    25.0   25.0
 11 3407.480366 1.129E-29 8.830E-09.08870.412  488.10770.710.000000          0 0 1          0 0 0  3  1  3        4  4  1     q5322308079917122 0    21.0   27.0
 11 3407.573958 9.711E-30 2.985E+01.04900.298 5238.38530.47-.010930          0 2 1          0 2 0  9  6  4       10  6  5      434233837294713152    57.0   63.0
 11 3407.637947 9.363E-27 2.278E-01.07270.333 2595.81290.640.005220          0 3 0          0 1 0  9  3  7        8  2  6      434223837294713152    19.0   17.0
 11 3407.661011 2.436E-29 4.099E-07.06860.333 1050.15770.620.000000          1 0 0          0 0 0  7  3  5        8  3  5     q5322308079917122 0    15.0   17.0
 11 3407.760177 3.073E-30 5.284E-08.06460.315 1080.38540.600.000000          0 0 1          0 0 0  8  1  8        9  2  8     q5322308079917122 0    17.0   19.0
 11 3407.818548 2.205E-27 2.309E-03.04300.248 2246.88480.480.000000         -2 1-2          0 0 0 13 11  2       13  2 11      1333308287659336 0    81.0   81.0
 11 3407.826198 5.516E-25 2.831E-03.08890.442  742.07300.73-.008750          0 0 1          0 0 0  5  1  4        5  5  1      574723835960163049    11.0   11.0
 11 3407.843835 1.245E-28 1.287E+00.04830.265 4123.28530.45-.013550          1 1 0          0 1 0 12  5  8       12  6  7      434233837294713152    75.0   75.0
 11 3407.896539 3.497E-26 3.661E-02.06470.250 2246.88480.710.002010          0 1 0          0 0 0 13 11  2       13  2 11      472230837260713049    81.0   81.0
 11 3407.911695 3.656E-26 3.815E+00.03340.281 2915.89430.24-.014410          1 1 0          0 1 0 10  0 10       11  1 11      464223837294713152    21.0   23.0
 11 3407.919160 1.753E-26 3.114E-01.03710.265 2813.51220.36-.008050          1 0 0          0 0 0 12  7  6       12  8  5      564223837360713049    75.0   75.0
 11 3407.930789 2.049E-30 1.814E-08.07810.371  888.63270.670.000000          0 0 1          0 0 0  6  2  5        6  5  1     q5322308079917122 0    13.0   13.0
 11 3408.036199 1.122E-25 3.903E+00.03340.281 2915.87430.24-.014430          1 1 0          0 1 0 10  1 10       11  0 11      464223835994713152    63.0   69.0
 11 3408.074092 1.638E-28 3.346E-07.09400.434  285.21930.730.000000          1 0 0          0 0 0  1  1  1        3  3  1     q5322308079917122 0     3.0    7.0
 11 3408.094422 6.025E-27 3.212E-01.03770.265 2813.52870.37-.007530          1 0 0          0 0 0 12  7  5       12  8  4      534223837360713049    25.0   25.0
 11 3408.144571 3.001E-28 3.807E+01.04960.315 4559.70760.41-.012350          1 0 1          1 0 0  8  0  8        9  0  9      434223837294713152    51.0   57.0
 11 3408.146334 9.983E-29 3.801E+01.04950.315 4559.75200.41-.012260          1 0 1          1 0 0  8  1  8        9  1  9      434233837294713152    17.0   19.0
 11 3408.244315 7.570E-30 6.320E-07.06460.315 1631.38300.600.000000          1 0 0          0 0 0  8  6  3        9  6  3     q5422308079917122 0    51.0   57.0
 11 3408.291755 2.360E-30 5.018E-03.04130.265 3587.66670.41-.010480          1 1 0          0 1 0 13  1 13       12  2 10      432230837294713152    27.0   25.0
 11 3408.327677 1.879E-30 4.588E-02.08530.391 4165.47380.700.005090          0 2 1          0 0 1  6  3  3        5  2  4      432230837294713152    39.0   33.0
 11 3408.340505 2.172E-30 4.056E+00.01560.161 5294.03720.06-.018310          0 0 1          0 0 0 20  3 17       20  5 16      332230837260713049   123.0  123.0
 11 3408.341087 6.771E-28 7.934E-01.03540.235 3465.07000.41-.010390          0 2 0          0 0 0 13  9  5       14  8  6      434223837260713049    27.0   29.0
 11 3408.396641 2.517E-30 6.300E-07.06460.315 1631.24550.600.000000          1 0 0          0 0 0  8  6  2        9  6  4     q5422308079917122 0    17.0   19.0
 11 3408.480739 3.601E-30 3.283E-02.01970.183 3940.54490.150.001360          0 2 0          0 0 0 17  5 13       18  2 16      432230837260713049    35.0   37.0
 11 3408.524544 2.029E-27 7.918E-01.03520.235 3464.88740.41-.010260          0 2 0          0 0 0 13  9  4       14  8  7      434223837260713049    81.0   87.0
 11 3408.535831 3.492E-30 4.645E+00.05970.221 5152.96440.58-.021700          1 1 0          0 1 0 14  7  8       15  6  9      432230837294713152    87.0   93.0
 11 3408.553570 6.124E-28 1.355E+00.03890.221 3624.18130.37-.014070          1 0 0          0 0 0 15  6 10       15  7  9      434223837360713049    31.0   31.0
 11 3408.572700 1.662E-29 8.448E+00.08610.352 4563.98960.72-.026400          0 0 2          1 0 0  6  1  5        7  4  4      434233837294713152    13.0   15.0
 11 3408.606004 1.310E-29 3.481E-02.08500.352 3738.60920.710.004690          0 4 0          0 2 0  7  3  4        7  0  7      434233837294713152    45.0   45.0
 11 3408.633395 2.891E-30 2.655E+01.05010.298 5237.42000.48-.011670          0 2 1          0 2 0  9  6  3       10  6  4      432230837294713152    19.0   21.0
 11 3408.737301 7.750E-27 4.460E-01.08140.315 2998.76630.72-.009960          0 1 1          0 1 0  9  2  8        9  4  5      434223837294713152    57.0   57.0
 11 3408.749019 2.388E-24 4.389E-03.08610.424  756.72480.69-.009334          0 0 1          0 0 0  5  2  4        6  4  3      587777835910162545    33.0   39.0
 11 3408.785730 1.170E-27 5.522E+00.03370.208 4006.07320.31-.011600          1 0 0          0 0 0 15  8  7       16  7 10      434223837360713049    93.0   99.0
 11 3408.789328 2.580E-25 3.074E-02.02620.192 1557.84440.18-.000620          0 2 0          0 0 0 12  1 11       12  0 12      564723835960163049    25.0   25.0
 11 3408.855227 1.669E-22 7.820E-02.09980.483  382.51690.75-.010196          1 0 0          0 0 0  3  0  3        4  3  2      587777835910162545    21.0   27.0
 11 3408.960981 1.807E-26 1.550E+00.06620.250 2927.07520.630.002130          0 0 1          0 0 0 13  5  8       13  7  7      564223837260713049    27.0   27.0
 11 3408.965008 5.345E-29 7.271E-01.09230.371 3784.67920.72-.006580          0 2 1          0 2 0  5  0  5        6  2  4      434233837294713152    11.0   13.0
 11 3409.010907 9.878E-30 5.631E-08.06460.315 1079.07960.600.000000          0 0 1          0 0 0  8  0  8        9  1  8     q5322308079917122 0    51.0   57.0
 11 3409.202929 1.531E-24 3.499E+00.07040.359 2129.59920.67-.003096          1 1 0          0 1 0  3  3  0        4  4  1      587777835910162545    21.0   27.0
 11 3409.441690 1.290E-29 9.165E-01.09230.371 4350.69930.72-.006580          0 0 2          0 0 1  5  0  5        6  2  4      534233837294713152    33.0   39.0
 11 3409.595639 4.085E-31 2.124E-02.01420.172 4331.0892-.120.000000          0 0 1          0 0 0 20  1 20       19  3 17      4333308387659336 0    41.0   39.0
 11 3409.609705 2.537E-27 3.434E-03.03040.235 2073.51500.31-.000630          0 2 0          0 0 0 13  3 11       14  0 14      434223837260713049    27.0   29.0
 11 3409.611169 2.742E-30 4.914E-03.09840.434 3500.63870.74-.009940          1 2 0          0 2 0  3  0  3        3  3  0      432230837294713152    21.0   21.0
 11 3409.633195 5.000E-25 3.429E+00.07320.317 2129.61860.63-.006000          1 1 0          0 1 0  3  3  1        4  4  0      464723835994163159     7.0    9.0
 11 3409.643036 7.810E-25 3.104E-02.02310.203 1557.84770.67-.003875          0 2 0          0 0 0 12  2 11       12  1 12      577777835910162545    75.0   75.0
